Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
quail-fruits-veggies,,,,,,,,100 g (6 links),,,,,RLQFV100,0,,deny,manual,35.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2d7af88e343fa2eb454fae2766e400f2.png?v=1527477875,lb,,
quail,Quail,<p>Ingredients: Blend of Bobwhite and Coturnix Quail (includes entire bird including guts and feathers). 100% natural collagen casing.</p>,vendor-unknown,,"Carnivore, spo-disabled",TRUE,Link Size,8-12 g (40 links),,,,,RLQ8,0,,deny,manual,34.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,1,Quail - Reptilinks,FALSE,,"1/2 kg bundle&nbsp;(varying number of links, depending on size selected)",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,16-20 (24 links),,,,,RLQ16,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,25 g (20 links),,,,,RLQ25,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,50 g short  (10 links),,,,,RLQ50S,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,50 g long  (10 links),,,,,RLQ50L,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,75 g (7 links),,,,,RLQ75,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
quail,,,,,,,,100 g (6 links),,,,,RLQ100,0,,deny,manual,34.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8_9fbc8b1f-4fac-46d3-877a-71116322e19a.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,Pheasant + Fruits and Veggies,"<p>Ingredients: Pheasant (includes whole bird and some feathers), organic green beans, collard greens, dandelion greens, endive, blueberries, blackberries, and raspberries, 100% natural collagen casing.</p>",vendor-unknown,,"Omnivore, spo-disabled",FALSE,Link Size,8-12 g (40 links),,,,,RLPFV8,0,shopify,deny,manual,33.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,1,Pheasant + Fruits and Veggies - Reptilinks,FALSE,,"1/2 kg bundle&nbsp;(varying number of links, depending on size selected)",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,16-20 (24 links),,,,,RLPFV16,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,25 g (20 links),,,,,RLPFV25,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,50 g short  (10 links),,,,,RLPFV50S,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,50 g long  (10 links),,,,,RLPFV50L,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,75 g (7 links),,,,,RLPFV75,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant-fruits-and-veggies,,,,,,,,100 g (6 links),,,,,RLPFV100,0,shopify,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/95ef9d3859ce5988e39f70efa8c7f6ba_339bf8a4-90cc-425b-8498-ffe7d31407da.png?v=1527477873,lb,,
pheasant,Pheasant,"<p>Ingredients: Pheasant (includes whole bird and some feathers), 100% natural collagen casing.</p>",vendor-unknown,,"Carnivore, spo-disabled",FALSE,Link Size,8-12 g (40 links),,,,,RLP8,0,shopify,deny,manual,32.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,1,Pheasant - Reptilinks,FALSE,,"1/2 kg bundle&nbsp;(varying number of links, depending on size selected)",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,16-20 (24 links),,,,,RLP16,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,25 g (20 links),,,,,RLP25,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,50 g short  (10 links),,,,,RLP50S,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,50 g long  (10 links),,,,,RLP50L,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,75 g (7 links),,,,,RLP75,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pheasant,,,,,,,,100 g (6 links),,,,,RLP100,0,shopify,deny,manual,32.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/eee20ab4a01e65d0ac5c5f44a409d4de_6f8f8bde-1989-478d-96fc-5915a7838e62.png?v=1527477872,lb,,
pet-store-starter-pack,Pet Store Starter Pack,"<p>Please download our wholesale price sheet for a complete description of this item.  For Net 30 billing option, use code ""NET30"" at checkout. You will be billed according to the wholesale agreement, and your credit card will not be billed at checkout. </p><p> </p>",vendor-unknown,,spo-disabled,TRUE,Title,Default Title,,,,,PSSP,9,shopify,deny,manual,364.00,948.56,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/2f2432636bd0821584542938cdd7854b.png?v=1527477872,1,Pet Store Starter Pack - Reptilinks,FALSE,,"Please download our wholesale price sheet for a complete description of this item. &nbsp;For Net 30 billing option, use code ""NET30"" at checkout. You will be billed according to the wholesale agreement, and your credit card will not be billed at checkout.&nbsp;",,,,,,,,,,,,,,,lb,,
norway-hooded-rats,Norway Hooded Rats,"<p><strong>Please note: we are in the process of upgrading our facilities, during this time we will have no rodent inventory.  We will reassess the ability to carry rodents in the spring of 2020.  Thanks!</strong></p>
<p>Our Norway hooded rats are locally bred and fed custom diets. Expect the same quality, excellent packaging, and superior customer service that put Reptilinks on the map!  All rodents are shipped in resealable plastic bags, within a vacuum sealed pouch.  They are packaged in a way to reduce freezer space and stay fresh leagues longer than our competitors. </p>
<p>With FREE shipping on orders over $200, we have the lowest overall prices on the internet.  A $300 order with Reptilinks averages between $30-$100 cheaper than our competitors. </p>",vendor-unknown,,"Carnivore, spo-disabled",TRUE,Rat Size,"Pinkies (8-12g each, 50 per bag)",,,,,RLNR8,0,shopify,deny,manual,30.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,1,Norway Hooded Rats - Reptilinks,FALSE,,"Rats are vacuum sealed whole animals (not ground, not in link form). Frozen and shipped on dry ice.&nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Fuzzies (13-19g each, 50 per bag)",,,,,RLNR13,0,shopify,deny,manual,37.50,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Pups (20-39g each, 30 per bag)",,,,,RLNR20,0,shopify,deny,manual,30.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Weaned (40-59g each, 20 per bag)",,,,,RLNR40,0,shopify,deny,manual,25.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Small (60-84g each, 18 per bag)",,,,,RLNR60,0,shopify,deny,manual,27.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Medium (85-174g each, 10 per bag)",,,,,RLNR85,0,shopify,deny,manual,22.50,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"Large (175-274g each, 7 per bag)",,,,,RLNR175,0,shopify,deny,manual,21.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"XL (275-374g, 5 per bag)",,,,,RLNR275,0,shopify,deny,manual,18.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"XXL (375-499g, 5 per bag)",,,,,RLNR375,0,shopify,deny,manual,22.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
norway-hooded-rats,,,,,,,,"XXXL (500g+, 5 per bag)",,,,,RLNR500,0,shopify,deny,manual,25.00,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/ab23a04f78275d7f811025a2f8b35abc.png?v=1527477871,lb,,
rabbit-all-size-multi-pack,Rabbit All-Size Multi-Pack,"<p>Ingredients: Rabbit (Ohio raised New Zealand white or California white breed, includes entire carcass). 100% natural collagen casing.</p>
<p>Number of links of each size:</p>
<p>10 - 8-12g</p>
<p>5 - 16-29g</p>
<p>5 - 25g</p>
<p>4 - 50g short</p>
<p>4 - 50g long</p>
<p>3 - 75g</p>
<p>2 - 100g</p>",vendor-unknown,,"Carnivore, spo-disabled",TRUE,Link Size,Variety Pack,,,,,RLMULTIR-01,0,shopify,deny,manual,59.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8.png?v=1527477878,1,Rabbit All-Size Multi-Pack - Reptilinks,FALSE,,"Try every size in one convenient pack! 1.14&nbsp;kg size variety pack - contains (10) 8-12g links, (5) 16-20g links, (5) 25g links, (4) 50g/S&nbsp;links, (4) 50g/L links, (3) 75g links, and (2) 100g links. &nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/34b97bd8433131d22e52a8a0a7d2fbf8.png?v=1527477878,lb,,
multi-pack-hot-deal,Multi-Pack Hot Deal!,"<p>This multi-pack is a great way to stock up!  The number of links, weight, and contents are listed below:</p><p>30 links of 25g - Insect, Rabbit, Fruits &amp; Veggies</p><p>10 links of 25g - Quail, Rabbit, Fruits &amp; Veggies</p><p>10 links of 25g - Rabbit</p><p> </p>",vendor-unknown,,"Omnivore, spo-disabled",FALSE,Title,Default Title,,,,,Clearance_Multi,9,shopify,deny,manual,67.50,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/06ec9e9cbab98cd88d10376dca7aedcf.jpg?v=1527477870,1,Multi-Pack Hot Deal! - Reptilinks,FALSE,,,,,,,,,,,,,,,,,lb,,
rabbit-micro-and-mini-links,Rabbit Micro and Mini Links,"<p><span>Perfect for hatchling and neonates, and juvenile or adults of the smallest species! The micro links are smaller than pinky mice, and the mini links are the size of pinky mice. </span><strong>Per gram weight, these links are over twice the calories as pinkies!</strong></p>
<p>Ingredients: Ohio raised New Zealand white or California white breed, includes entire carcass. 100% natural alginate casing.</p>",vendor-unknown,,"Carnivore, spo-disabled",TRUE,Link Size,0.5-1 g (50 links),,,,,RLRMICRO,0,,continue,manual,29.99,0.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/0991c203a143de1715940e4963b5f21b.jpg?v=1527477878,1,Rabbit Micro and Mini Links - Reptilinks,FALSE,,"Perfect for hatchling and neonates, and juvenile or adults of the smallest species!&nbsp; The micro links are smaller than pinky mice, and the mini links are the size of pinky mice. &nbsp;Per gram weight, these links are over twice the calories as pinkies! &nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/0991c203a143de1715940e4963b5f21b.jpg?v=1527477878,lb,,
rabbit-micro-and-mini-links,,,,,,,,1-2 g (50 links),,,,,RLRMINI,0,,continue,manual,29.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/0991c203a143de1715940e4963b5f21b.jpg?v=1527477878,lb,,
agouti-mice,Agouti Mice,"<p>Our freerange Agouti Mice are locally bred and fed custom diets.  Expect the same quality, excellent packaging, and superior customer service that put Reptilinks on the map! </p>",vendor-unknown,,"Carnivore, spo-disabled",FALSE,Mice Size,"Large Pinkies (2.5-3g each, 50 per bag)",,,,,RLM2.5,0,shopify,deny,manual,20.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,1,Agouti Mice - Reptilinks,FALSE,,"Mice are vacuum sealed whole animals (not ground, not in link form)",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
agouti-mice,,,,,,,,"Fuzzies (3-4.5g each, 50 per bag)",,,,,RLM3,0,shopify,deny,manual,20.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
agouti-mice,,,,,,,,"Hoppers (7-13g each, 50 per bag)",,,,,RLM7,0,shopify,deny,manual,30.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
agouti-mice,,,,,,,,"Weanling (13-17g each, 50 per bag)",,,,,RLM13,0,shopify,deny,manual,30.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
agouti-mice,,,,,,,,"Adult (18-24g each, 50 per bag)",,,,,RLM18,0,shopify,deny,manual,35.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
agouti-mice,,,,,,,,"XL Adult (25-45g each, 25 per bag)",,,,,RLM25,0,shopify,deny,manual,20.00,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/7e5cf125dab26e8331634e666350b8af.png?v=1527477855,lb,,
mega-blend-fruits-and-veggies,MEGA-BLEND + Fruits and Veggies,"<p>Ingredients: Every prey type, in one! Guinea fowl, Chicken, Quail (includes whole bird and some feathers), Ohio raised New Zealand white or California white breed rabbit, and frog. Organic green beans, collard greens, dandelion greens, endive, blueberries, blackberries, and raspberries, 100% natural collagen casing.</p>",vendor-unknown,Linked-Prey,"Omnivore, spo-disabled",TRUE,Link Size,8-12 g (40 links),,,,,RLMBFV8,0,,deny,manual,33.99,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,1,MEGA-BLEND + Fruits and Veggies - Reptilinks,FALSE,,"1/2 kg bundle (varying number of links, depending on size selected)Introducing the Mega-Blend! It is well known Reptiles thrive on a varied diet. The Reptilinks team takes great pride in offering the most diverse selection of prey types on the market, portioned to suit a wide range of keeper's needs for virtually any species. Our mega-blend offers all of our prey types in one power packed link and ready to feed! Struggling to meet nutritional needs of many different species is now a thing of the past! Take the headache and worry away and spend more time with your thriving animals. Order the mega-blend with 100% confidence your companions and or breeders are getting all their nutritional needs with one punch.&nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,16-20 (24 links),,,,,RLMBFV16,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,25 g (20 links),,,,,RLMBFV25,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,50 g short  (10 links),,,,,RLMBFV50S,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,50 g long  (10 links),,,,,RLMBFV50L,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,75 g (7 links),,,,,RLMBFV75,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-fruits-and-veggies,,,,,,,,100 g (6 links),,,,,RLMBFV100,0,,deny,manual,33.99,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/2a0c0d18f3f502e9d56b16752f61ac6c.png?v=1527477870,lb,,
mega-blend-1,MEGA-BLEND,"<p>Ingredients: Every prey type, in one! Guinea fowl, Chicken, Quail (includes whole bird and some feathers), Ohio raised New Zealand white or California white breed rabbit, and bullfrog, 100% natural collagen casing.</p>",vendor-unknown,,"Carnivore, spo-disabled",TRUE,Link Size,8-12 g (40 links),,,,,RLMB8,0,,deny,manual,32.99,0.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,1,MEGA-BLEND - Reptilinks,FALSE,,"1/2 kg bundle (varying number of links, depending on size selected)Introducing the Mega-Blend! It is well known Reptiles thrive on a varied diet. The Reptilinks team takes great pride in offering the most diverse selection of prey types on the market, portioned to suit a wide range of keeper's needs for virtually any species. Our mega-blend offers all of our prey types in one power packed link and ready to feed! Struggling to meet nutritional needs of many different species is now a thing of the past! Take the headache and worry away and spend more time with your thriving animals. Order the mega-blend with 100% confidence your companions and or breeders are getting all their nutritional needs with one punch.&nbsp;",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,16-20 (24 links),,,,,RLMB16,0,,deny,manual,32.99,0.00,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/reptilinks_whole_prey_reptile_food.jpg?v=1539575744,2,MEGA-BLEND - Reptilinks,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,25 g (20 links),,,,,RLMB25,0,,deny,manual,32.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,50 g short  (10 links),,,,,RLMB50S,0,,deny,manual,32.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,50 g long  (10 links),,,,,RLMB50L,0,,deny,manual,32.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,75 g (7 links),,,,,RLMB75,0,,deny,manual,32.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
mega-blend-1,,,,,,,,100 g (6 links),,,,,RLMB100,0,,deny,manual,32.99,0.00,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/1bb623d2d7f12ca661eb0fd9cd2fb5f2_d32319a7-7364-43ea-a704-a2fb2394917a.png?v=1527477869,lb,,
large-keeper-multi-pack-pet-store-sampler,Large Keeper Multi-Pack / Pet Store Sampler,"<p>Contains a large variety of prey items and sizes, great for pet stores and large keepers!  Contains 308 total links! See the grid below for included sizes and prey types. </p>",vendor-unknown,,"Carnivore, spo-disabled",FALSE,Title,Default Title,,,,,RLPS,14,,deny,manual,530.00,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/2342/8803/products/d6839e41eccb2bfbca1bb485686c8500.jpg?v=1527477868,1,Large Keeper Multi-Pack / Pet Store Sampler - Reptilinks,FALSE,,"Contains a large variety of prey items and sizes, great for pet stores and large keepers! &nbsp;Contains 308 total links!&nbsp;See additional pictures to see exact link type and sizes.&nbsp;",,,,,,,,,,,,,,,lb,,
large-keeper-multi-pack-pet-store-sampler,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/2342/8803/products/0caa812face1ade8dd9763d2e41ba7bb.png?v=1527477868,2,Large Keeper Multi-Pack / Pet Store Sampler - Reptilinks,,,,,,,,,,,,,,,,,,,,
